Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2016,Colorectal cancer Homo sapiens hsa05210,2/62,0.0298834422384077,0.2069377207027772,0,0,7.785490196078431,27.330579689789538,JUN;TGFBR2
KEGG_2016,Jak-STAT signaling pathway Homo sapiens hsa04630,3/158,0.0316578940283587,0.2069377207027772,0,0,4.5525345622119815,15.718844494918583,GHR;IL11RA;LEP
KEGG_2016,Neuroactive ligand-receptor interaction Homo sapiens hsa04080,4/277,0.0327700840732015,0.2069377207027772,0,0,3.4670550333200936,11.85122359930384,GHR;LEP;NPY1R;S1PR1
KEGG_2016,Pancreatic cancer Homo sapiens hsa05212,2/66,0.0335224615624403,0.2069377207027772,0,0,7.297426470588236,24.778700343191936,EGFR;TGFBR2
KEGG_2016,Amphetamine addiction Homo sapiens hsa05031,2/67,0.0344580544182128,0.2069377207027772,0,0,7.184796380090498,24.19848407996846,JUN;FOSB
KEGG_2016,Glycolysis / Gluconeogenesis Homo sapiens hsa00010,2/67,0.0344580544182128,0.2069377207027772,0,0,7.184796380090498,24.19848407996846,ADH1C;PCK1
KEGG_2016,Epithelial cell signaling in Helicobacter pylori infection Homo sapiens hsa05120,2/68,0.0354037728922168,0.2069377207027772,0,0,7.075579322638146,23.639063946311328,JUN;EGFR
KEGG_2016,PPAR signaling pathway Homo sapiens hsa03320,2/69,0.0363595134167516,0.2069377207027772,0,0,6.969622475856014,23.099415535174668,ANGPTL4;PCK1
KEGG_2016,Adipocytokine signaling pathway Homo sapiens hsa04920,2/70,0.0373251730921346,0.2069377207027772,0,0,6.866782006920415,22.57857869602406,LEP;PCK1
KEGG_2016,Thyroid hormone synthesis Homo sapiens hsa04918,2/71,0.0383006497342963,0.2069377207027772,0,0,6.76692242114237,22.075652644040435,GPX3;ATP1A2
KEGG_2016,Adherens junction Homo sapiens hsa04520,2/74,0.0412849696884952,0.2069377207027772,0,0,6.483986928104575,20.66613126765139,EGFR;TGFBR2
KEGG_2016,Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412,2/74,0.0412849696884952,0.2069377207027772,0,0,6.483986928104575,20.66613126765139,ITGB4;DMD
KEGG_2016,Alcoholism Homo sapiens hsa05034,3/179,0.0432668299016488,0.2069377207027772,0,0,4.005073051948052,12.57740721751344,NTRK2;FOSB;GNG11
KEGG_2016,Complement and coagulation cascades Homo sapiens hsa04610,2/79,0.0464458335390936,0.2069377207027772,0,0,6.061420932009168,18.60534071002142,CFH;CFB
KEGG_2016,Hypertrophic cardiomyopathy (HCM) Homo sapiens hsa05410,2/83,0.0507358137464405,0.2069377207027772,0,0,5.760929557007988,17.17404094161659,ITGB4;DMD
KEGG_2016,TGF-beta signaling pathway Homo sapiens hsa04350,2/84,0.0518299165643009,0.2069377207027772,0,0,5.69038737446198,16.842338881114525,BMP2;TGFBR2
KEGG_2016,Small cell lung cancer Homo sapiens hsa05222,2/86,0.0540433984246684,0.2069377207027772,0,0,5.554341736694678,16.20739078588667,CCNE2;FN1
KEGG_2016,Salmonella infection Homo sapiens hsa05132,2/86,0.0540433984246684,0.2069377207027772,0,0,5.554341736694678,16.20739078588667,JUN;CXCL2
KEGG_2016,ErbB signaling pathway Homo sapiens hsa04012,2/87,0.0551625934055345,0.2069377207027772,0,0,5.488719723183391,15.90340189504664,JUN;EGFR
KEGG_2016,cAMP signaling pathway Homo sapiens hsa04024,3/199,0.0560330519421888,0.2069377207027772,0,0,3.592747813411078,10.353629327190871,JUN;NPY1R;ATP1A2
KEGG_2016,Hematopoietic cell lineage Homo sapiens hsa04640,2/88,0.056289969397681,0.2069377207027772,0,0,5.424623803009576,15.607938749524676,MME;IL11RA
KEGG_2016,GABAergic synapse Homo sapiens hsa04727,2/88,0.056289969397681,0.2069377207027772,0,0,5.424623803009576,15.607938749524676,GABARAPL1;GNG11
KEGG_2016,Prostate cancer Homo sapiens hsa05215,2/89,0.0574254359407276,0.2069377207027772,0,0,5.362001352265044,15.32067455246556,CCNE2;EGFR
KEGG_2016,Dilated cardiomyopathy Homo sapiens hsa05414,2/90,0.0585689031695219,0.2069377207027772,0,0,5.300802139037433,15.041298455936124,ITGB4;DMD
KEGG_2016,Proteoglycans in cancer Homo sapiens hsa05205,3/203,0.0587796607737965,0.2069377207027772,0,0,3.520178571428572,9.976043113893471,SDC2;FN1;EGFR
KEGG_2016,GnRH signaling pathway Homo sapiens hsa04912,2/91,0.0597202818135531,0.2069377207027772,0,0,5.240978189028421,14.769514616464974,JUN;EGFR
KEGG_2016,Regulation of actin cytoskeleton Homo sapiens hsa04810,3/214,0.0666541265353337,0.2257151103128348,0,0,3.3348002708192284,9.031433885532127,ITGB4;FN1;EGFR
KEGG_2016,Estrogen signaling pathway Homo sapiens hsa04915,2/99,0.0692056117380672,0.2291474699771561,0,0,4.806791995148575,12.837371161063562,JUN;EGFR
KEGG_2016,HIF-1 signaling pathway Homo sapiens hsa04066,2/103,0.0741222506650751,0.2389345880362599,0,0,4.615492137449039,12.009692913001071,TF;EGFR
KEGG_2016,Chagas disease (American trypanosomiasis) Homo sapiens hsa05142,2/104,0.0753686284409679,0.2389345880362599,0,0,4.570011534025375,11.81514402615276,JUN;TGFBR2
KEGG_2016,Toll-like receptor signaling pathway Homo sapiens hsa04620,2/106,0.0778814763966487,0.2417570829812638,0,0,4.4816742081447964,11.439774321858993,JUN;SPP1
KEGG_2016,TNF signaling pathway Homo sapiens hsa04668,2/110,0.0829853080752915,0.2489331566512484,0,0,4.314814814814815,10.739969733941072,JUN;CXCL2
KEGG_2016,One carbon pool by folate Homo sapiens hsa00670,1/20,0.0835346163259223,0.2489331566512484,0,0,12.175030599755202,30.22444243789128,ALDH1L1
KEGG_2016,Renin-angiotensin system Homo sapiens hsa04614,1/23,0.0954549804193163,0.2755690877159317,0,0,10.513213530655392,24.696595706742745,MME
KEGG_2016,Neurotrophin signaling pathway Homo sapiens hsa04722,2/120,0.0961717621558956,0.2755690877159317,0,0,3.94715852442672,9.242743358873488,NTRK2;JUN
KEGG_2016,AMPK signaling pathway Homo sapiens hsa04152,2/124,0.1016045292366103,0.2856429218161309,0,0,3.816972034715525,8.728144624296975,LEP;PCK1
KEGG_2016,Axon guidance Homo sapiens hsa04360,2/127,0.1057341363970661,0.2917478948733861,0,0,3.7248,8.36898300770278,DPYSL2;SEMA3G
KEGG_2016,Dorso-ventral axis formation Homo sapiens hsa04320,1/27,0.1111106909148682,0.3010089626602795,0,0,8.894007155635062,19.54216474848468,EGFR
KEGG_2016,Butanoate metabolism Homo sapiens hsa00650,1/28,0.1149825802376495,0.3059357938466031,0,0,8.564168819982774,18.524079955630327,ACSM5
KEGG_2016,Homologous recombination Homo sapiens hsa03440,1/29,0.1188377972199883,0.3106461716803205,0,0,8.257890365448505,17.589271499945774,RAD54B
KEGG_2016,Citrate cycle (TCA cycle) Homo sapiens hsa00020,1/30,0.1226764127722187,0.3151514741907,0,0,7.972734562951082,16.728432964250334,PCK1
KEGG_2016,Wnt signaling pathway Homo sapiens hsa04310,2/142,0.1270223267849349,0.3207851981517848,0,0,3.3231932773109243,6.857051773797122,JUN;SERPINF1
KEGG_2016,Hepatitis B Homo sapiens hsa05161,2/146,0.1328612624501708,0.3283112930735106,0,0,3.2302287581699347,6.520054702911271,JUN;CCNE2
KEGG_2016,Adrenergic signaling in cardiomyocytes Homo sapiens hsa04261,2/148,0.1358037099628121,0.3283112930735106,0,0,3.1856567284448025,6.360306200285701,PPP1R1A;ATP1A2
KEGG_2016,Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932,2/151,0.1402447665633567,0.3283112930735106,0,0,3.121042242400316,6.130869422622724,JUN;LEP
KEGG_2016,Tyrosine metabolism Homo sapiens hsa00350,1/35,0.141622931973072,0.3283112930735106,0,0,6.798563611491108,13.2883851541938,ADH1C
KEGG_2016,African trypanosomiasis Homo sapiens hsa05143,1/35,0.141622931973072,0.3283112930735106,0,0,6.798563611491108,13.2883851541938,HBB
KEGG_2016,Hippo signaling pathway Homo sapiens hsa04390,2/153,0.1432230473139475,0.3283112930735106,0,0,3.079392286716011,5.984343443944125,BMP2;TGFBR2
KEGG_2016,Oxytocin signaling pathway Homo sapiens hsa04921,2/158,0.1507269380642314,0.3402774813874315,0,0,2.9799396681749624,5.638896435466374,JUN;EGFR
KEGG_2016,Regulation of autophagy Homo sapiens hsa04140,1/39,0.1564884500393758,0.3428938096451029,0,0,6.081701346389229,11.280175897686927,GABARAPL1
KEGG_2016,Aldosterone-regulated sodium reabsorption Homo sapiens hsa04960,1/39,0.1564884500393758,0.3428938096451029,0,0,6.081701346389229,11.280175897686927,ATP1A2
KEGG_2016,Pyruvate metabolism Homo sapiens hsa00620,1/40,0.1601648889510215,0.3458633109232204,0,0,5.9254621347644605,10.85278869648382,PCK1
KEGG_2016,Bladder cancer Homo sapiens hsa05219,1/41,0.163825487561595,0.3487142520953951,0,0,5.777034883720931,10.450387576219455,EGFR
KEGG_2016,Fatty acid degradation Homo sapiens hsa00071,1/44,0.1747129145548791,0.3590312529127211,0,0,5.373174689021092,9.374100421731852,ADH1C
KEGG_2016,Influenza A Homo sapiens hsa05164,2/175,0.176780748649381,0.3590312529127211,0,0,2.684801088065284,4.652344201687471,JUN;RSAD2
KEGG_2016,Carbohydrate digestion and absorption Homo sapiens hsa04973,1/45,0.1783108235942373,0.3590312529127211,0,0,5.2507928118393234,9.053559008294748,ATP1A2
KEGG_2016,Ether lipid metabolism Homo sapiens hsa00565,1/45,0.1783108235942373,0.3590312529127211,0,0,5.2507928118393234,9.053559008294748,LPCAT1
KEGG_2016,Transcriptional misregulation in cancer Homo sapiens hsa05202,2/180,0.1845771773010436,0.3635995832374404,0,0,2.6087243886318574,4.407929245581093,ZBTB16;TGFBR2
KEGG_2016,Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961,1/47,0.1854601901076877,0.3635995832374404,0,0,5.021991911021233,8.461629644137508,ATP1A2
KEGG_2016,Amino sugar and nucleotide sugar metabolism Homo sapiens hsa00520,1/48,0.189011779389329,0.3657500666105198,0,0,4.914893617021277,8.187947071985567,NANS
KEGG_2016,Chemokine signaling pathway Homo sapiens hsa04062,2/187,0.1955745868593835,0.3698012093779739,0,0,2.50912559618442,4.094424905263325,CXCL2;GNG11
KEGG_2016,Hedgehog signaling pathway Homo sapiens hsa04340,1/50,0.196069097589664,0.3698012093779739,0,0,4.713811105837684,7.6801565438185,BMP2
KEGG_2016,Endometrial cancer Homo sapiens hsa05213,1/52,0.2030657019554215,0.3735406122389852,0,0,4.528499772001824,7.219450706980246,EGFR
KEGG_2016,Glutathione metabolism Homo sapiens hsa00480,1/52,0.2030657019554215,0.3735406122389852,0,0,4.528499772001824,7.219450706980246,GPX3
KEGG_2016,Legionellosis Homo sapiens hsa05134,1/55,0.2134478983327433,0.3772867833445363,0,0,4.276270456503014,6.604111784227494,CXCL2
KEGG_2016,Basal cell carcinoma Homo sapiens hsa05217,1/55,0.2134478983327433,0.3772867833445363,0,0,4.276270456503014,6.604111784227494,BMP2
KEGG_2016,Regulation of lipolysis in adipocytes Homo sapiens hsa04923,1/56,0.2168788300705287,0.3772867833445363,0,0,4.19830866807611,6.416764106745808,NPY1R
KEGG_2016,Non-small cell lung cancer Homo sapiens hsa05223,1/56,0.2168788300705287,0.3772867833445363,0,0,4.19830866807611,6.416764106745808,EGFR
KEGG_2016,Acute myeloid leukemia Homo sapiens hsa05221,1/57,0.2202949674562058,0.3772867833445363,0,0,4.123131229235881,6.237422907873989,ZBTB16
KEGG_2016,NOD-like receptor signaling pathway Homo sapiens hsa04621,1/57,0.2202949674562058,0.3772867833445363,0,0,4.123131229235881,6.237422907873989,CXCL2
KEGG_2016,Viral carcinogenesis Homo sapiens hsa05203,2/205,0.2241960693981478,0.3796047084127729,0,0,2.2845552013909014,3.415945297760993,JUN;CCNE2
KEGG_2016,Viral myocarditis Homo sapiens hsa05416,1/59,0.2270831108461667,0.3801728484952678,0,0,3.980553327987169,5.900928296803855,DMD
KEGG_2016,Arachidonic acid metabolism Homo sapiens hsa00590,1/62,0.2371559356265491,0.3873883270906738,0,0,3.7842165459397634,5.445629131643642,GPX3
KEGG_2016,Inflammatory bowel disease (IBD) Homo sapiens hsa05321,1/65,0.2470989783984917,0.3873883270906738,0,0,3.606286337209302,5.041466768870125,JUN
KEGG_2016,Glioma Homo sapiens hsa05214,1/65,0.2470989783984917,0.3873883270906738,0,0,3.606286337209302,5.041466768870125,EGFR
KEGG_2016,Retinol metabolism Homo sapiens hsa00830,1/65,0.2470989783984917,0.3873883270906738,0,0,3.606286337209302,5.041466768870125,ADH1C
KEGG_2016,Long-term potentiation Homo sapiens hsa04720,1/66,0.2503847718366202,0.3873883270906738,0,0,3.5506261180679783,4.916752443225862,PPP1R1A
KEGG_2016,Renal cell carcinoma Homo sapiens hsa05211,1/66,0.2503847718366202,0.3873883270906738,0,0,3.5506261180679783,4.916752443225862,JUN
KEGG_2016,Central carbon metabolism in cancer Homo sapiens hsa05230,1/67,0.2536563895898804,0.3873883270906738,0,0,3.4966525722339674,4.796619619681433,EGFR
KEGG_2016,Ras signaling pathway Homo sapiens hsa04014,2/227,0.2595733519078483,0.3873883270906738,0,0,2.058875816993464,2.776838653463261,GNG11;EGFR
KEGG_2016,p53 signaling pathway Homo sapiens hsa04115,1/69,0.2601573396269767,0.3873883270906738,0,0,3.393467852257182,4.569198174852948,CCNE2
KEGG_2016,Drug metabolism - cytochrome P450 Homo sapiens hsa00982,1/69,0.2601573396269767,0.3873883270906738,0,0,3.393467852257182,4.569198174852948,ADH1C
KEGG_2016,Bile secretion Homo sapiens hsa04976,1/71,0.2666023089609718,0.3873883270906738,0,0,3.2961794019933555,4.357539974763198,ATP1A2
KEGG_2016,Melanoma Homo sapiens hsa05218,1/71,0.2666023089609718,0.3873883270906738,0,0,3.2961794019933555,4.357539974763198,EGFR
KEGG_2016,Leishmaniasis Homo sapiens hsa05140,1/73,0.2729917741243003,0.3873883270906738,0,0,3.204295865633075,4.1601809509671455,JUN
KEGG_2016,Chronic myeloid leukemia Homo sapiens hsa05220,1/73,0.2729917741243003,0.3873883270906738,0,0,3.204295865633075,4.1601809509671455,TGFBR2
KEGG_2016,B cell receptor signaling pathway Homo sapiens hsa04662,1/73,0.2729917741243003,0.3873883270906738,0,0,3.204295865633075,4.1601809509671455,JUN
KEGG_2016,Metabolism of xenobiotics by cytochrome P450 Homo sapiens hsa00980,1/73,0.2729917741243003,0.3873883270906738,0,0,3.204295865633075,4.1601809509671455,ADH1C
KEGG_2016,Gastric acid secretion Homo sapiens hsa04971,1/74,0.2761658404686026,0.3881953795266206,0,0,3.1602421153233515,4.066453305744402,ATP1A2
KEGG_2016,Pertussis Homo sapiens hsa05133,1/75,0.2793262076554437,0.3889682704734684,0,0,3.1173790069138905,3.975827179493273,JUN
KEGG_2016,Bacterial invasion of epithelial cells Homo sapiens hsa05100,1/78,0.28872569731262,0.3946800816475265,0,0,2.9954696466324373,3.721206598355288,FN1
KEGG_2016,Cardiac muscle contraction Homo sapiens hsa04260,1/78,0.28872569731262,0.3946800816475265,0,0,2.9954696466324373,3.721206598355288,ATP1A2
KEGG_2016,Chemical carcinogenesis Homo sapiens hsa05204,1/82,0.3010700791771295,0.4078131072490208,0,0,2.8469710020097616,3.4175387812122,ADH1C
KEGG_2016,HTLV-I infection Homo sapiens hsa05166,2/258,0.3095002295596605,0.4102166029214477,0,0,1.8067095588235291,2.11890254800029,JUN;TGFBR2
KEGG_2016,Insulin secretion Homo sapiens hsa04911,1/85,0.3101891607820605,0.4102166029214477,0,0,2.744878183831672,3.2130802121239235,ATP1A2
KEGG_2016,Endocytosis Homo sapiens hsa04144,2/259,0.3111038666451247,0.4102166029214477,0,0,1.7995880064087892,2.1012501477407186,EGFR;TGFBR2
KEGG_2016,Gap junction Homo sapiens hsa04540,1/88,0.3191906135518021,0.4171877317475309,0,0,2.649826249665865,3.026013655896403,EGFR
KEGG_2016,Salivary secretion Homo sapiens hsa04970,1/89,0.3221652178778704,0.4174140649026321,0,0,2.6195824524312896,2.9671768547189843,ATP1A2
KEGG_2016,Rheumatoid arthritis Homo sapiens hsa05323,1/90,0.3251269742549201,0.4176199927929577,0,0,2.5900182910896263,2.909987811567518,JUN
KEGG_2016,Morphine addiction Homo sapiens hsa05032,1/91,0.3280759374657758,0.4178061083965863,0,0,2.561111111111111,2.8543844073137725,GNG11
KEGG_2016,NF-kappa B signaling pathway Homo sapiens hsa04064,1/93,0.3339357027721913,0.4216645738394619,0,0,2.5051820020222446,2.7477006831319626,CXCL2
KEGG_2016,Circadian entrainment Homo sapiens hsa04713,1/95,0.3397449480596459,0.4218499771740604,0,0,2.4516328550222664,2.64668499944949,GNG11
KEGG_2016,Glycerophospholipid metabolism Homo sapiens hsa00564,1/95,0.3397449480596459,0.4218499771740604,0,0,2.4516328550222664,2.64668499944949,LPCAT1
KEGG_2016,Pancreatic secretion Homo sapiens hsa04972,1/96,0.3426307603493315,0.4219172172896727,0,0,2.425703794369645,2.598175972333266,ATP1A2
KEGG_2016,Amoebiasis Homo sapiens hsa05146,1/100,0.3540498524990138,0.4288242239991019,0,0,2.327225745830397,2.4163993335324085,FN1
KEGG_2016,Retrograde endocannabinoid signaling Homo sapiens hsa04723,1/101,0.3568738508448901,0.4288242239991019,0,0,2.3038372093023254,2.3738114693889174,GNG11
KEGG_2016,Glucagon signaling pathway Homo sapiens hsa04922,1/101,0.3568738508448901,0.4288242239991019,0,0,2.3038372093023254,2.3738114693889174,PCK1
KEGG_2016,T cell receptor signaling pathway Homo sapiens hsa04660,1/104,0.3652728251939387,0.4354052076311749,0,0,2.2363964777602168,2.2522989079127487,JUN
KEGG_2016,MicroRNAs in cancer Homo sapiens hsa05206,2/297,0.3713100024571782,0.4390888124295203,0,0,1.5647457627118644,1.550221759908824,CCNE2;EGFR
KEGG_2016,Insulin resistance Homo sapiens hsa04931,1/109,0.3790308154489217,0.4446896968652703,0,0,2.132321274763135,2.0686454063196464,PCK1
KEGG_2016,Cholinergic synapse Homo sapiens hsa04725,1/111,0.3844510987985259,0.4471659508045818,0,0,2.093340380549683,2.001105038923384,GNG11
KEGG_2016,Serotonergic synapse Homo sapiens hsa04726,1/112,0.387143675528799,0.4471659508045818,0,0,2.074376702283679,1.9684992712998064,GNG11
KEGG_2016,Glutamatergic synapse Homo sapiens hsa04724,1/114,0.3924939487623577,0.4498584489660869,0,0,2.037456266721548,1.905498698197247,GNG11
KEGG_2016,Thyroid hormone signaling pathway Homo sapiens hsa04919,1/118,0.4030563609722842,0.4584381510295446,0,0,1.9674021069369907,1.787736729829658,ATP1A2
KEGG_2016,Sphingolipid signaling pathway Homo sapiens hsa04071,1/120,0.4082692845086638,0.4608494196347797,0,0,1.934141098299785,1.7326583537875178,S1PR1
KEGG_2016,Oocyte meiosis Homo sapiens hsa04114,1/123,0.4160044070147313,0.4654142905995105,0,0,1.8862943194815096,1.6543922112093286,CCNE2
KEGG_2016,Cell cycle Homo sapiens hsa04110,1/124,0.4185605029552645,0.4654142905995105,0,0,1.870864057477784,1.6293987962226988,CCNE2
KEGG_2016,Dopaminergic synapse Homo sapiens hsa04728,1/129,0.4311760287689109,0.4758905799005016,0,0,1.797329215116279,1.5119831671028794,GNG11
KEGG_2016,Hepatitis C Homo sapiens hsa05160,1/133,0.4410733099272554,0.4832347292585373,0,0,1.7425123326286116,1.426323331393078,EGFR
KEGG_2016,Measles Homo sapiens hsa05162,1/136,0.448384376354627,0.4876589202689009,0,0,1.7035314384151594,1.3664101159347877,CCNE2
KEGG_2016,Insulin signaling pathway Homo sapiens hsa04910,1/139,0.4556008947764411,0.4889779219540002,0,0,1.6662453656892484,1.30989893835578,PCK1
KEGG_2016,Apoptosis Homo sapiens hsa04210,1/140,0.4579855995441643,0.4889779219540002,0,0,1.654174334950644,1.2917737480891582,JUN
KEGG_2016,Cell adhesion molecules (CAMs) Homo sapiens hsa04514,1/142,0.4627240737953961,0.4889779219540002,0,0,1.6305459343559294,1.2565384097307606,SDC2
KEGG_2016,Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550,1/142,0.4627240737953961,0.4889779219540002,0,0,1.6305459343559294,1.2565384097307606,BMP2
KEGG_2016,Phospholipase D signaling pathway Homo sapiens hsa04072,1/144,0.4674215946571725,0.4904635042529485,0,0,1.6075784680435845,1.2226014542765409,EGFR
KEGG_2016,cGMP-PKG signaling pathway Homo sapiens hsa04022,1/167,0.518610248292785,0.5388025432532392,0,0,1.383230596805828,0.9082328679730768,ATP1A2
KEGG_2016,Alzheimer's disease Homo sapiens hsa05010,1/168,0.520721920996419,0.5388025432532392,0,0,1.374878150675393,0.8971617793861584,MME
KEGG_2016,Calcium signaling pathway Homo sapiens hsa04020,1/180,0.5453588453975674,0.5604032273395693,0,0,1.2819280239054176,0.7772474070278572,EGFR
KEGG_2016,Herpes simplex infection Homo sapiens hsa05168,1/185,0.5552508422391471,0.5666601061207734,0,0,1.2467770475227502,0.7335229474695386,JUN
KEGG_2016,Epstein-Barr virus infection Homo sapiens hsa05169,1/202,0.5873187097388747,0.5953094404836213,0,0,1.1403447876894597,0.6068774238708952,JUN
KEGG_2016,Rap1 signaling pathway Homo sapiens hsa04015,1/211,0.6033591966278292,0.6074359479563957,0,0,1.0909745293466224,0.5512067826159496,EGFR
KEGG_2016,Metabolic pathways Homo sapiens hsa01100,5/1239,0.6326595955704222,0.6326595955704222,0,0,0.9229849389255644,0.4225635169736601,ADH1C;LPCAT1;ACSM5;PCK1;NANS
